filename,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
hug_154.wav,-234.5092163,62.73444748,-70.96408081,11.38899136,-30.19572639,19.39172935,-22.41094589,16.64151955,-11.5373888,-10.24778366,2.059364796,-17.96904373,12.90230179,-5.981749058,11.42088699,6.533734322,2.698033571,10.92779541,2.977176905,7.522910595,hug
hug_1.wav,-237.5193481,49.7105217,-74.29749298,14.85589695,-13.6675806,24.36331367,-32.65370941,26.05316353,-10.09574509,-4.953326225,-0.186670825,-12.83714962,14.4580183,-5.267621994,23.87428856,2.174901009,8.473846436,8.95072937,2.455626488,2.358384371,hug
hug_23.wav,-344.6328735,79.20534515,-38.49646759,-3.410224915,-16.33799553,18.67074776,-13.00302601,14.67703247,6.909275055,-6.913331032,2.908121109,-11.88999367,1.358166933,0.949463546,10.97263241,8.865790367,1.873577118,1.396193385,-1.222231984,1.489370465,hug
hug_71.wav,-396.9025879,68.78648376,-51.20671844,-26.72688675,-45.96070099,-13.62884426,-26.80738449,14.57791901,-2.016535759,-25.88196945,6.90426445,-18.3310585,-3.396344423,-13.38593578,-5.269217491,0.706231296,-7.452032566,10.0923748,5.453373432,6.83644104,hug
hug_42.wav,-257.1990356,52.11346436,-65.91830444,44.77875137,-33.46156693,6.665410995,-37.18057632,24.58375359,-19.93857765,-7.201584339,0.585940123,-19.06726837,13.87936592,-16.73044586,9.832224846,-0.588565767,2.914910793,6.126558781,5.467326164,2.55790472,hug
hug_145.wav,-206.4595642,67.07276917,-97.10401154,-23.53314972,-23.73716927,3.530543327,-33.86477661,43.54251099,-3.056828976,-16.05152893,0.835175037,-17.54113388,11.48896408,-11.66639614,18.28056145,10.75740623,6.331367493,18.13503456,5.896090031,4.184709549,hug
hug_131.wav,-277.6332092,54.83141327,-67.32983398,9.818499565,-13.36218548,18.50425148,-9.061091423,15.90359974,-13.0248251,-3.662056923,-4.444714069,-16.77566338,11.31954575,-5.350293636,6.275069237,3.921307802,12.55642319,9.604071617,6.864485264,7.611888409,hug
hug_88.wav,-336.2278748,86.62323761,-53.64185715,-1.343533278,-29.28710365,4.443243504,-11.05253792,20.49806023,-11.97411537,-0.929541171,1.437300444,-8.777604103,9.052550316,-5.235289097,19.79780579,9.038054466,15.0583334,8.306591034,-4.35117197,-0.152021572,hug
hug_107.wav,-296.8070374,119.7827988,-58.44675064,6.835633755,-11.90305996,5.67936182,-21.87169456,21.84948158,6.372458935,-11.29795074,-2.742541313,-6.365383148,9.143706322,-7.972582817,12.36341763,8.329107285,5.738089085,9.531580925,-0.71622014,-1.975359201,hug
hug_120.wav,-204.1861725,58.90696335,-74.20957947,10.45700264,-49.20713806,14.26603317,-21.72752762,15.79183483,-13.62225914,-20.19721222,8.904797554,-7.59376812,-5.082032204,-5.848548889,6.887200832,0.877579987,16.28776932,19.02172852,27.78849411,10.84288979,hug
hug_65.wav,-345.8194885,58.69438553,-46.71020889,6.50846386,-36.49355316,7.626315117,-23.96439171,10.578969,-5.006466866,-11.80259228,-6.146018028,-21.714571,-9.180958748,-15.6084137,-5.677953243,-15.08893394,-4.02479744,-3.582402468,2.739837885,-1.718858838,hug
hug_94.wav,-304.5614929,71.27426147,-72.82335663,-4.776174545,-24.50498199,12.26043415,1.157690644,24.04862595,-22.95882988,-3.93836689,1.928612471,-10.27689457,9.695031166,-1.828041315,17.5905323,4.513696194,10.13946724,2.102562189,-2.482727528,-0.168421879,hug
hug_80.wav,-336.5084534,95.74147797,-51.65541458,2.767505646,-27.40598679,19.38820076,-26.46763039,21.87086487,2.120458126,-8.319916725,3.763516188,-16.50053215,-1.259256363,-5.66605854,10.85017109,5.934334278,10.17860222,10.53813744,8.75098896,2.110635519,hug
hug_129.wav,-361.8794556,60.19997406,0.990333557,20.25428963,2.283229589,21.00235176,1.934755683,23.74619102,7.084692001,5.036449432,11.39338398,4.230445862,8.65955162,-2.907564402,4.631765842,0.974658012,3.83011055,7.217945576,10.69249821,11.00997448,hug
hug_72.wav,-383.0592651,87.7491684,-29.4352169,18.17652512,-28.97395897,5.840864182,-23.4123745,4.154096603,-13.00547504,-7.084484577,-7.234523296,-14.64193153,-4.199841022,-16.71906853,-0.735740662,-9.661331177,-0.285091251,-4.794197559,-2.313077927,-6.20443821,hug
hug_93.wav,-359.4355164,105.6857681,-48.62062454,4.454183578,-6.847751617,8.9888134,-22.13578987,22.83807182,4.899738312,-3.528476,-5.165887833,-4.786822796,7.388581276,-14.64801693,16.75032997,9.155909538,10.84041023,9.282610893,-2.406167269,-1.76463449,hug
hug_66.wav,-402.1296082,85.50915527,-33.87395477,-4.803456783,-24.29435921,0.326931685,-18.57564735,-2.247869253,-9.802474022,-10.4679184,-7.089106083,-13.709445,-9.408707619,-15.69278526,-5.266825199,-11.47257042,-3.931420565,-1.836135149,0.25291127,0.506282985,hug
hug_150.wav,-287.212616,109.7361145,-68.28897858,10.05902767,-4.512200356,14.233634,-18.24652672,20.17663383,3.589839935,-8.48823452,-1.329282045,-7.402415752,10.71343899,-6.363565445,13.33228493,8.370793343,5.652610779,7.823114395,-1.261640906,-1.160314798,hug
hug_73.wav,-218.2949371,74.69219971,-28.43205261,26.92223549,-36.51752472,42.78839874,-18.39695168,20.16447067,-1.112458825,-7.654423714,7.4660182,-7.305530071,6.501361847,-9.000890732,6.824828148,-11.49631405,2.222287178,-0.454146296,3.196892262,12.21246719,hug
hug_100.wav,-285.4036865,97.26604462,-77.59794617,14.99641132,-25.46968651,6.496263027,-17.33325958,24.06390381,-8.092078209,-7.552607536,7.705224991,-10.83695126,11.10307693,0.285390288,20.7276783,2.344735861,0.060920455,7.888847351,-2.395024538,6.818706989,hug
hug_134.wav,-331.5729065,101.6899948,-46.0624733,13.24866104,-18.87656021,10.77132893,-19.19450951,15.91311932,11.07756042,3.595072031,-3.859322548,-4.7732234,7.135322094,-10.96681213,10.96220779,5.057533264,12.3050518,13.21494961,3.090674639,1.518666983,hug
hug_64.wav,-351.4007263,91.28890228,-61.64806747,16.87272263,-17.53287697,9.599006653,-11.91866302,11.29800606,3.406545639,2.732369184,3.652984619,-0.075973652,9.1639328,-8.214481354,6.813641548,1.035517335,3.174710274,4.900089264,0.631882489,1.298413277,hug
hug_136.wav,-354.2906189,81.6004715,-32.37881088,-4.503650188,-42.89164734,-7.083884716,-28.35746384,0.375947267,-6.2377882,-15.98612881,-7.359643459,-16.72662354,-6.6147542,-17.55352592,-5.341810703,-7.477231503,2.865020275,4.424941063,3.342167139,3.496907711,hug
hug_114.wav,-302.0057068,88.79534149,-50.1554718,22.62117004,-10.15688801,14.13805485,-10.50546169,15.42759991,10.78860188,4.978981495,7.802820683,0.222121298,10.39120674,-4.579715252,11.00049591,4.87565136,4.347267151,9.463256836,1.030260324,2.819317818,hug
hug_74.wav,-208.3213043,40.54445648,-91.93169403,11.96092606,-34.86848831,44.26324463,-39.19545746,8.395795822,0.520440519,-24.76732635,21.41393471,-6.967079639,4.475457668,-12.7067194,5.344838619,1.592947841,3.314753294,10.99462605,0.829547524,8.578677177,hug
hug_55.wav,-428.1845093,111.2962952,-8.705172539,-12.92591095,-20.94352531,-11.07387257,-23.88158417,1.32599771,-4.859710693,-11.37025166,-11.11907864,-16.13824463,-11.48617554,-16.25785255,-1.310613632,-2.078583717,-0.558207333,2.913911819,-1.448227406,-7.061898232,hug
hug_3.wav,-347.7386169,81.43113708,-39.75968552,4.692024708,-44.84209442,-14.06056213,-23.50627708,-4.240371704,-8.662796974,-8.826786041,-14.45727348,-15.74385357,-5.134113312,-19.75441551,-1.70798552,-9.855360031,3.101396561,7.117777824,4.244722843,5.223974228,hug
hug_2.wav,-231.5610962,50.8475647,-73.01959229,14.99772644,-28.36310959,21.14199829,-13.85501862,18.99929619,-17.41848946,-0.221294016,8.511109352,-17.56383896,6.966799259,0.689830959,17.44796181,6.427362442,13.90120125,4.480789185,-2.394657135,0.15053533,hug
hug_99.wav,-312.3526306,75.89506531,-53.92034531,13.20098019,-19.38294411,-0.399756074,-6.628759384,9.485542297,-4.881644249,5.404366016,2.335565805,-4.623142719,6.382421494,-4.53073597,7.023029327,-2.197100878,0.659828782,2.786431789,-0.497755408,0.383340657,hug
hug_4.wav,-293.1108398,49.96489334,-72.13808441,27.5101738,-35.84218216,23.4107933,-39.41484451,34.89630127,17.22343063,-0.352860957,3.654491425,-16.60799599,10.43404198,-15.49046421,17.52915764,10.10397053,4.432556152,8.288510323,-3.461141586,-2.930129766,hug
hug_118.wav,-262.7867126,98.71098328,-60.62319946,2.285827398,-12.87518406,13.23325348,-21.62368774,23.22583771,3.444582462,-8.10562706,-1.728810072,-9.57758522,10.046134,-9.450546265,10.80255413,7.006145,8.034832001,11.33304119,2.947627783,2.035400629,hug
hug_143.wav,-245.0713348,42.10649109,-69.42262268,3.94173193,-15.1292429,49.73646164,-26.57988548,23.54481316,-4.241520882,-3.883938074,15.649086,-13.33651829,5.107228279,-5.847007751,14.83324814,8.396220207,15.12224007,11.03502274,6.991044044,0.226183817,hug
hug_44.wav,-284.0936584,94.9153595,-34.67480087,12.1955328,-20.21393967,18.68188095,-11.62789536,18.27774239,6.437592983,-2.098101854,10.32723141,-2.931903362,10.83391953,-6.361382484,2.11026001,-1.236231804,1.624294639,6.040502548,8.326512337,18.84470749,hug
hug_34.wav,-329.1398926,80.532341,-57.50490952,-2.248862028,-25.27502251,-0.186099023,-3.542390585,20.69160652,-14.70433712,-2.152676821,3.645772457,-9.547703743,9.937515259,-5.560523987,9.174806595,4.371656895,13.15334797,13.95873356,2.008292198,4.036114216,hug
hug_39.wav,-412.3988953,100.8719482,-14.47307301,-7.038504124,-10.24953938,12.42916489,-5.329993248,7.800245285,12.01161861,1.996979952,-2.590264797,-4.243634224,3.118514776,-3.697470188,5.55251646,2.629121065,4.777949333,11.83538151,2.270137548,3.067199945,hug
hug_146.wav,-359.9858704,92.86860657,-36.39926147,21.84755516,-12.02938652,-1.990773439,-26.21273422,8.456423759,0.921605706,-4.214169502,-9.63881588,-9.198028564,5.846602917,-10.62561035,10.88486576,-1.476629972,9.661753654,14.00031471,0.229463562,9.871310234,hug
hug_21.wav,-230.2128906,50.5358696,-111.213913,46.28451538,-13.62087631,26.24605179,-9.964673996,22.8393116,-10.13938713,-1.878102422,-1.290181398,-10.55641651,18.49760056,-2.320785999,15.24770355,6.784382343,16.79053116,6.603585243,-0.208135456,3.859837532,hug
hug_112.wav,-272.683197,73.02503967,-42.954422,-1.000951409,-28.13335228,19.79200554,-18.64668655,13.06230927,-3.424323559,-7.563332558,0.245908231,-11.92343903,7.038990021,-4.879134655,12.80506611,4.350694656,3.875884533,6.929445267,-0.222744063,0.853039861,hug
hug_96.wav,-373.8040161,45.3058548,-71.212677,-4.978637218,-37.54509354,-7.793552876,-28.15370369,14.41572857,-18.55314636,-9.60447979,-14.50842667,-22.00139809,5.378025532,-2.843945742,15.41541576,5.402555466,13.18456268,-0.475388288,0.748519421,3.828677416,hug
hug_31.wav,-505.8057251,90.8026123,-28.2245903,-32.80282211,-11.19505978,-9.605226517,-18.85774803,16.28204155,-1.143025994,-10.84407616,-6.90881443,-4.448589802,-4.905166626,-4.14058733,-4.067583084,-2.175602436,-7.075788021,-0.280365467,4.050985336,12.93119621,hug
hug_91.wav,-306.8217468,76.19396973,-42.7764473,6.14059639,-12.83153248,7.462739468,-7.057351112,8.660035133,9.195738792,4.608729362,-1.098262787,1.261173248,5.983004093,-5.621440411,3.232031584,-1.94470787,1.174391747,7.726895809,8.611872673,6.625591278,hug
hug_63.wav,-444.8279419,73.83280182,-20.91705704,2.319475889,-21.29953003,-8.393344879,-13.51938629,-6.184165478,-6.202009201,-11.29749298,-12.01656342,-10.1564436,-8.595186234,-12.92303276,-6.770780563,-9.954275131,-2.190524817,-2.086083651,-0.25991264,-0.853815913,hug
hug_68.wav,-231.2892303,110.5529556,-77.43288422,-19.20153236,-18.05402756,16.66694069,-21.68776894,20.92292786,6.714122772,-13.87844658,6.733166218,-6.175468445,7.649010658,-4.092589855,9.767660141,12.69238472,9.785856247,12.3883543,5.940914154,2.126959085,hug
hug_124.wav,-297.3161316,60.10303879,-79.95849609,30.77065659,-24.4889679,19.19401932,-32.46831512,19.56602859,14.69847775,-0.730371714,2.715308666,-10.92097473,6.044473648,-16.08201218,11.36667061,7.121991634,9.304285049,18.22357178,-0.785780787,-2.044921398,hug
hug_75.wav,-401.7624817,60.94048691,-27.10572243,-0.55504328,-32.51242447,-11.61663818,-17.2633667,-3.117370844,-7.757972717,-11.02364731,-12.51403236,-16.27401733,-8.084944725,-12.50702667,-4.393240452,-6.219641685,1.330946445,-0.738483131,-0.732818007,-0.875555933,hug
hug_61.wav,-383.5442505,108.88974,-42.53528214,3.153084517,-9.335180283,9.964889526,-11.32714367,16.03863144,8.829586983,-1.513460755,-2.05116272,-2.398150921,5.420960426,-8.703299522,12.96126556,6.818702698,4.418724537,5.995419502,-1.242395878,0.767230928,hug
hug_121.wav,-237.403717,50.25590515,-72.70205688,23.94941521,-22.0609684,25.41436195,-20.738657,24.07110977,-16.17884064,-6.326143742,6.977638721,-16.84917641,13.58441353,4.032768726,16.53316689,6.374522209,12.38205719,2.704343557,-0.966616869,3.067183971,hug
hug_19.wav,-391.4725952,61.94565201,-39.48328018,-1.099543452,-31.36415863,1.398990631,-23.55824661,6.653398037,-2.020867586,-5.352054596,-11.18849277,-19.84708214,-6.756122589,-16.00773239,-6.102654934,-13.35558319,-2.135439396,-1.21211791,3.051909685,-1.829204202,hug
hug_147.wav,-265.7064514,70.72557831,-80.10918427,18.14614105,-32.39820862,11.84105778,-11.58975315,15.76241398,-14.63102531,4.770347595,1.166165829,-16.70336151,15.10908031,-9.013444901,11.45681858,-3.163253069,-0.523325861,3.668745756,-2.98767066,4.133178234,hug
hug_46.wav,-363.8530273,106.0275955,-28.80335045,44.82963562,-1.70353961,33.83639145,-13.92062473,22.65575218,16.49980164,10.55016422,5.14110899,-3.672276735,13.4457407,-5.610124588,3.952068329,-3.884136677,-0.214774877,-5.952940464,-2.260359287,1.46256268,hug
hug_82.wav,-416.1370544,75.5241394,-28.29769707,-32.94816589,-18.29717827,-6.719199181,-23.26422882,10.72519016,3.161037683,-13.47071838,-10.83817291,-0.964670837,1.715373755,-5.485849857,-4.529436588,-0.569602966,-4.651914597,2.172161341,8.495976448,15.07695484,hug
hug_152.wav,-246.3414307,42.23797989,-92.99980927,0.219046772,-19.35397148,34.75508118,-20.41591644,22.53267097,-8.415746689,-11.7672863,13.38207436,-11.5810976,7.403843403,-3.711307764,10.30937672,6.505003929,9.6459198,4.278556347,3.655029774,4.550486088,hug
hug_59.wav,-297.6087341,77.70040131,-67.8528595,-3.68496871,-21.69114304,5.134719372,-5.939804077,22.8520813,-13.53829288,-8.365199089,3.577997684,-11.56476974,6.991605282,-5.995215416,10.7504797,5.00055027,9.981658936,12.74740887,1.027822971,1.305821419,hug
hug_95.wav,-374.1615601,20.27676392,-58.60203934,10.28208542,-17.16227341,0.059785351,-26.27038956,8.257993698,-22.83841705,12.80586624,-2.671733856,-13.7063055,8.03036499,-8.386222839,5.187167645,-4.925207615,4.026083946,-3.662942648,5.017532825,-1.849625587,hug
hug_56.wav,-315.8322754,71.65831757,-62.69419861,6.030253887,-7.115523815,14.06051826,-15.42433167,15.2263422,9.630489349,1.842745423,1.484454393,-8.286571503,1.106642723,-4.964975357,6.992914677,14.89688969,19.0545845,6.240900517,1.529491186,-2.284571886,hug
hug_25.wav,-348.5422974,83.69100952,-33.20303345,26.30435562,-10.03853035,28.49658966,-11.78609943,24.73721313,12.74232006,7.791861534,12.102314,4.284016132,15.1310482,-7.836987495,4.493298054,-0.852523565,2.64548254,1.242167234,5.334697723,9.079063416,hug
hug_97.wav,-388.3104858,57.42555618,-70.26898956,0.795475245,-40.18811035,-14.48373413,-26.23800087,4.158213139,-10.25081348,-9.900668144,-13.38356972,-12.74597168,-6.391456604,-8.250304222,7.885558605,0.986918449,14.4585371,3.019491434,9.119168282,4.723475456,hug
hug_122.wav,-457.8199158,90.80089569,-10.83531761,-31.04608917,-26.93875122,-13.77100372,-31.80293655,7.091698647,9.115965843,-12.90956497,-4.994358063,-18.14677811,-13.03713989,-10.22432232,1.005689621,-3.501989126,-0.502970338,3.466765404,13.58098507,15.18907833,hug
hug_0.wav,-286.2782898,39.85800171,-76.60248566,26.39872742,-31.17975998,22.66522026,-38.70736694,39.3443718,13.4107008,-3.106750965,2.634379625,-15.38150311,13.85273743,-13.81092167,16.58229446,8.086522102,6.656197071,12.14624405,-3.159697056,-5.706543446,hug
hug_51.wav,-274.1110535,60.307724,-60.36311722,16.40011024,-31.97896385,9.080703735,-2.290060282,16.98643875,-12.72011948,9.971363068,-0.061814487,-20.70787621,16.21957207,-3.307489157,4.94306469,6.873375893,7.203246593,1.708019733,10.53593445,7.20696497,hug
hug_116.wav,-263.4143677,85.53688812,-46.38814926,6.920644283,-32.32617188,6.410207748,-20.83474922,14.95664883,13.18789482,3.766925335,-5.160396099,-4.055221081,9.675706863,-9.955096245,18.79730606,11.04191971,15.16985226,17.5480442,-3.039145708,-4.249056816,hug
hug_103.wav,-394.2380981,83.47484589,-41.39574814,2.812501907,-33.97797012,-10.76768112,-27.53367424,3.193502903,-7.798166752,-16.6782341,-5.859092236,-15.04281139,-10.00833893,-16.97902107,-3.693518877,-8.596158028,-5.242375374,-0.096596353,2.098938942,-1.054185271,hug
hug_41.wav,-201.7610321,44.22726822,-94.00882721,36.41691208,-8.264504433,44.04031372,-29.22055817,21.60456467,-8.933891296,9.175320625,18.26665688,-13.28267097,10.71638584,-0.771503389,20.44595718,4.136229992,13.61475658,6.96437645,9.437484741,4.083655357,hug
hug_11.wav,-385.3068542,77.87593079,-28.81763458,-5.636406422,-33.6881218,-16.00253868,-26.81606102,5.765262604,-8.475348473,-7.537868023,-12.96850491,-19.69210434,-7.950639725,-18.14029694,1.065948248,-6.754695892,8.995814323,10.89949989,3.549228668,2.47575593,hug
hug_125.wav,-273.2183533,114.0500565,-54.53859711,-0.370737731,-13.90326405,4.707817554,-26.46010971,24.89972878,8.160392761,-9.679258347,-1.659068584,-10.87037849,8.422668457,-9.651573181,13.69864082,11.40002918,6.952218056,13.8582077,1.342428207,-2.006003857,hug
hug_156.wav,-401.6065063,106.4378281,-20.28508949,13.74953938,-15.28789425,12.01391029,-6.006057262,17.66700363,11.99541759,2.578394413,1.466722012,-5.411303997,1.857700348,-5.741701603,9.033069611,7.027905464,10.71035671,12.80245781,5.990653515,0.471265286,hug
hug_135.wav,-327.4067688,84.59621429,-48.08240509,-7.706898212,-11.39246464,10.13689423,-26.89776039,13.78091431,5.589027882,-2.08909893,-2.261655331,-9.370781898,3.579668522,-8.795769691,8.501710892,2.335222006,6.148010254,5.68275404,-0.20214881,-0.047630664,hug
hug_45.wav,-304.472229,71.71260071,-39.5595932,3.01205349,-15.42577934,11.89610195,-7.35431385,9.593470573,7.069091797,5.186630249,1.560830116,-0.069972083,7.230569363,-4.528308392,3.89922142,-4.341810226,2.898139954,7.881148338,7.888880253,8.124522209,hug
hug_98.wav,-347.9351807,107.8900452,-44.24402237,4.379386425,-13.65191269,6.808418274,-18.50863266,15.31944752,9.694471359,-0.55163449,-0.835335076,-4.945317268,4.952282906,-10.9678421,6.996729374,4.320417404,7.417026997,10.67578316,1.228135824,-0.174105436,hug
hug_108.wav,-379.4480591,94.94869995,-29.199049,-1.423850417,-23.42827797,11.57644272,-7.56578064,7.828453064,12.01999855,4.670160294,1.022475123,-4.176497936,-0.67923373,-6.219757557,8.978820801,4.434985638,8.713229179,16.91613007,7.209145546,0.750577033,hug
hug_30.wav,-217.8276215,85.73082733,-25.37575912,29.80709457,-29.47823715,42.87100983,-23.40246201,24.33821678,8.669641495,-4.499488354,4.441124439,-4.547472954,7.036601543,-10.8654871,7.643064022,-9.422981262,0.04613157,-3.076411486,1.452518821,7.754687786,hug
hug_36.wav,-314.9668579,98.14089203,-48.12026596,6.429074287,-14.56920338,6.482338905,-11.55664539,0.014768712,9.658227921,5.147880554,-10.48807144,-3.215280533,4.748166084,-10.63412762,-0.244880795,-4.329062462,-2.16328907,4.039141655,7.948450089,12.54091835,hug
hug_137.wav,-275.9981689,95.98640442,-64.77531433,-33.31109238,-19.66699219,13.0985508,-27.06660271,22.32860947,10.40494347,-12.97119617,5.802958012,-3.225891352,6.16488409,-6.815692902,7.311871052,13.71734524,13.03253841,15.95844936,11.36540794,4.686386108,hug
hug_92.wav,-231.9337769,86.09379578,-92.46115875,-10.28811741,-16.6196537,23.90215111,-18.27489471,26.00177765,-0.625419855,-12.11943054,10.49390507,-8.866919518,6.641981125,-0.364502579,15.23526382,11.69565678,11.68508625,12.69716454,11.18533421,7.006588936,hug
hug_24.wav,-290.9132996,51.33530426,-65.51525879,21.07607841,-10.94218826,11.21770859,-12.49930477,19.64796066,-5.769106865,-3.825155258,2.829884529,-9.945168495,8.255203247,-6.851044178,6.787928581,0.236788869,1.77510798,4.162570953,0.628798068,5.288703918,hug
hug_130.wav,-384.5740967,77.35769653,-33.39674377,-1.808604121,-35.17290115,-16.61239815,-22.99994087,0.785160244,-11.05602074,-7.163526058,-14.46846294,-14.43829823,-1.904116988,-19.07527351,-2.408589363,-9.99388504,0.500610232,2.629530907,2.490200043,2.772438526,hug
hug_138.wav,-251.4780884,73.23695374,-78.72363281,9.935921669,-26.83423233,1.544281483,-42.68967819,31.71798515,-5.260500908,-6.536177635,1.347348571,-14.76069355,9.855092049,-7.581192017,27.4626255,5.61819458,2.867303848,0.987485051,-6.12678194,-3.450278044,hug
hug_9.wav,-402.2870483,55.22538376,-41.34960175,-32.87498474,-28.44091034,-9.925484657,-24.40362549,19.15606689,-6.87803793,-17.6548481,-4.130581379,-7.320344925,-17.47093201,-7.255244255,-6.803992271,-7.320007324,-9.055685043,3.897380352,16.31259727,18.37054825,hug
hug_16.wav,-417.2325745,79.20814514,-36.54319,-24.84256744,-38.33774567,-14.22169018,-25.48596191,15.03518772,-1.022520781,-24.42660904,-1.459204555,-19.03031921,-6.359607697,-17.70023537,-7.220975876,-5.023989201,-16.29932022,0.046803407,0.5784778,11.66890335,hug
hug_140.wav,-258.1123657,67.49753571,-72.33035278,3.047297478,-20.54509163,8.82237339,-30.36959076,28.49981308,1.316022277,-8.130430222,0.013610934,-14.08767605,6.217578411,-10.32823944,12.45839214,7.632842541,12.00568104,14.43205643,4.70930624,-5.137802601,hug
hug_67.wav,-492.4075012,89.80086517,-13.04771709,-29.89499092,-24.99214745,-7.045208931,-28.77950859,11.6347456,6.139651299,-11.06400394,-6.003736973,-10.7410593,-11.43773079,-5.161690235,1.884880543,-1.359160781,2.666774035,1.894914985,10.83664799,11.09526062,hug
hug_155.wav,-280.605835,24.23989487,-90.86425781,9.886228561,-26.03827667,5.172180176,-40.08781815,14.95907497,-34.74966049,14.92599773,-1.321416855,-20.25590897,7.772919655,-14.45896912,7.289729118,-10.50072861,3.613862991,-7.361542225,5.592957497,-0.230598003,hug
hug_101.wav,-356.6178894,71.06562042,-26.67100334,-10.90020466,-25.34705162,-13.66315365,-23.0601635,0.051873457,-2.297334671,-16.13944244,-8.347986221,-13.51870918,-10.74850178,-7.936667919,3.593604088,3.642277956,3.979277849,3.945553541,-2.576438665,-5.051940441,hug
hug_18.wav,-424.7649841,83.432724,-41.08498383,-16.15916061,-12.93781567,-6.047827244,-21.13611412,2.629390478,2.127077579,-5.995556831,-10.90653706,-11.39854908,-4.933696747,-12.93480301,-3.931002617,-5.639203072,-1.310331225,-3.316788673,-4.668432236,-5.908949375,hug
hug_151.wav,-345.0257874,100.3739853,-42.69365692,15.76825523,-27.60910606,4.421779156,-18.32160759,19.75056076,4.457095623,0.891995549,2.793391228,-4.33546257,6.226236343,-13.7620306,7.878673553,1.03807497,5.684143066,12.20878506,4.034191608,-0.379222572,hug
hug_104.wav,-256.8829956,76.52822876,-74.47356415,5.223781586,-18.51827049,-3.365085363,-39.44338608,27.97366524,-0.202554092,-6.422174931,-1.026639342,-12.2936554,10.22038555,-7.593518734,24.09661865,5.196647167,2.713796854,6.597349167,-0.617295086,2.366027594,hug
hug_40.wav,-403.0610046,66.48680878,-20.5272007,-2.11242938,-23.81834793,-14.26937389,-18.59713554,-2.457586765,-5.717353344,-11.51229477,-6.68628931,-11.29254532,-9.38117218,-11.52688313,-3.515472412,-4.280946732,-0.238914803,2.49408412,1.10337925,-1.430863023,hug
hug_47.wav,-296.2155457,86.41378784,-55.1080513,11.20181561,-10.32075691,1.348320127,-14.52405453,11.79581928,8.364451408,-0.094188958,-2.892367601,-0.60492301,5.746123791,-9.566888809,5.949969292,1.645112157,3.215803623,4.869450569,2.220491171,6.061491013,hug
hug_29.wav,-249.6342163,71.6988678,-60.53900146,-20.02776146,-32.14831543,27.31318092,-13.87444687,6.616630554,-12.76446247,-13.61153507,5.209910393,-3.432596445,-0.610085964,-2.94584775,11.13741493,8.796840668,20.04916,12.67324924,9.942412376,-1.532001972,hug
hug_115.wav,-217.8276215,85.73082733,-25.37575912,29.80709457,-29.47823715,42.87100983,-23.40246201,24.33821678,8.669641495,-4.499488354,4.441124439,-4.547472954,7.036601543,-10.8654871,7.643064022,-9.422981262,0.04613157,-3.076411486,1.452518821,7.754687786,hug
hug_43.wav,-262.9342651,44.22898865,-101.7176285,20.17956734,-25.04392242,12.25685978,-8.115625381,18.946661,-17.05614853,3.167451859,-7.208306313,-15.54282379,13.5413456,-2.943983793,24.91711235,9.521459579,11.52898693,3.52959466,-2.378909349,-0.210748821,hug
hug_49.wav,-244.7164459,22.93200684,-100.0325546,43.15155792,-5.579977989,26.23181152,-23.69003296,22.31654739,-2.275965929,6.838494778,4.564233303,-8.744444847,9.357247353,-8.130030632,5.662131786,-1.275026202,18.41271782,8.133765221,5.25453043,-1.127689481,hug
hug_27.wav,-265.437561,91.84316254,-68.66742706,2.74655652,-19.65306664,-8.336694717,-38.88742447,26.03115845,-2.026325226,-7.686142445,-1.414041877,-12.35127354,5.849029064,-12.56082439,21.13562965,5.511187077,1.945381641,6.998509407,-4.53343153,-2.851576567,hug
hug_17.wav,-201.7815857,63.96139526,-85.63872528,0.021856066,-42.42909241,10.62576771,-38.59796906,24.10683823,5.876363277,-12.16288662,-2.721389771,-11.29532528,10.53697968,-12.68960094,19.60122681,12.57587433,10.07017136,10.86118889,-3.440559387,-5.432380199,hug
hug_12.wav,-308.6841736,69.69251251,-53.50474167,-2.835699797,-62.69291687,-13.2298727,-34.09489059,6.434536934,-9.537921906,-18.91334915,-6.209331989,-23.71738625,-2.940676928,-15.8798151,1.370396733,-3.471458912,2.336653709,3.238503456,-3.307971716,1.234222531,hug
sleepy_134.wav,-275.2837524,58.44300079,-40.6915741,16.10676956,-35.02514267,18.33000183,-12.55508614,16.01502037,-0.298744023,-3.873381376,1.555517673,-9.713624001,9.118173599,0.792846501,18.65464783,7.498565197,11.15338612,9.91516304,1.440988302,0.077079087,sleepy
sleepy_29.wav,-245.9160156,51.4080162,-52.59858704,46.43114471,-42.39182281,24.5479641,-30.78708458,20.09096336,9.41031456,5.389367104,16.16802025,-5.877269745,8.401875496,-6.423643589,5.751088619,-8.134068489,8.769540787,1.885473728,9.627436638,15.24868011,sleepy
sleepy_15.wav,-551.7949219,135.0014343,98.46447754,50.78742218,6.019714355,-24.13598251,-34.22861099,-26.48814201,-8.951552391,8.400463104,17.81455231,16.58888435,7.391483784,-3.719555855,-10.49300575,-9.410540581,-1.029003978,10.65409184,20.33410263,23.93301964,sleepy
